name,category,address,city,province,postal,phone,whatsapp,email,website,facebook,Instagram,other_social,source_url,source
Sudha Drapery Inc,Sudha Drapery Inc,"3031 Markham Rd., #34 &35 Scarborough, ON",Toronto,Ontario,,416-332-9774,,,http://www.sudhadrapery.com,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sudha-drapery-inc,tamilbusinessdirectory.com
Sudharshan Muthu,Sudharshan Muthu,"2100 Ellesmere Road, Suite#116, Toronto, ON, M1H3B7",Toronto,Ontario,,416-567-6209,,,http://www.homesbysudha.com,,,,https://www.tamilbusinessdirectory.com/canada/real-estate/sudharshan-muthu,tamilbusinessdirectory.com
Sudharshan Muthucumaraswamy,Real Estate,2100 Ellesmere Road,Scarborough,Ontario,M1H 3B7,416-567-6209,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/sudharshan-muthucumaraswamy,tamilbusinessdirectory.com
SUGALI Dress Making,Textile Jewellers,,Toronto,Ontario,,4167163427,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/textile-jewellers/sugali-dress-making,tamilbusinessdirectory.com
Sugan Sivarajah - Home/Life Future Realty Inc,Real Estate,205-7 Eastvale Dr,Markham,Ontario,L3S 4N8,905-201-9977,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/sugan-sivarajah-home/life-future-realty-inc,tamilbusinessdirectory.com
Suganee Bridal,Suganee Bridal,,Toronto,Ontario,,647-244-5476,,,http://www.suganeebridal.com,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/suganee-bridal,tamilbusinessdirectory.com
Suganthan Thavarajasingam - Mortgage Architects,Insurance Agents Financial Consultant,11 Progress Ave,Toronto,Ontario,M1P 4S7,647-560-4647,,,http://www.mortgagemadebetter.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/suganthan-thavarajasingam-mortgage-architects,tamilbusinessdirectory.com
Sugi Video Productions,Wedding Party Services,,Toronto,Ontario,,4162928592,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/sugi-video-productions,tamilbusinessdirectory.com
Sugshe Financial Canada Inc,Insurance Agents Financial Consultant,"8, King Street",Toronto,Ontario,M5C 1B5,416-363-2624,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/sugshe-financial-canada-inc,tamilbusinessdirectory.com
Sugumar Nadarajah,Business Professional,3107 Sheppard Av E,Toronto,Ontario,,4164979794,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/sugumar-nadarajah,tamilbusinessdirectory.com
Suguna Ananth,Suguna Ananth,"27 brookhaven Cres. Markham, Ontario Canada , L6C 2X7",Toronto,Ontario,,6472707380,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/suguna-ananth,tamilbusinessdirectory.com
Sugunanathan(Sugunan),Real Estate,"80 Corporate Dr, Suite:208",Toronto,Ontario,,416-290-1200,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/sugunanathan-sugunan,tamilbusinessdirectory.com
"Suhaag, The Shaadi Depot",Business Professional,1154 Albion Road,Etobicoke,Ontario,M9V 1A8,4167436336,,,,,,,https://www.tamilbusinessdirectory.com/canada/etobicoke/business-professional/suhaag-the-shaadi-depot,tamilbusinessdirectory.com
Suhumar Nadarajah,Real Estate,,Toronto,Ontario,,416-497-9794,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/suhumar-nadarajah,tamilbusinessdirectory.com
Sujan Shan - Re/Max Vision Realty Inc,Real Estate,2210 Markham Road,Toronto,Ontario,M1B 5V6,416-402-1040,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/sujan-shan-re/max-vision-realty-inc,tamilbusinessdirectory.com
Sujanthan Krishnalingam,Sujanthan Krishnalingam,,Toronto,Ontario,,647-572-2267,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/sujanthan-krishnalingam,tamilbusinessdirectory.com
Sujeev Manickam,Automotive,4352 Kingston Rd,Scarborough,Ontario,,416-724-2847,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/sujeev-manickam,tamilbusinessdirectory.com
SUJI PHOTO,Wedding Party Services,136 GREENWICH SQUARE,Scarborough,Ontario,M1J 3L3,4163580145,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/suji-photo,tamilbusinessdirectory.com
Sujitha - Bridal Dressing & Hair Dressing,Wedding Party Services,,Scarborough,Ontario,,4164939577,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/sujitha-bridal-dressing-hair-dressing-5630,tamilbusinessdirectory.com
"Sujitha, Makeup Artist",Wedding Party Services,,Toronto,Ontario,,4166090777,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/sujitha-makeup-artist,tamilbusinessdirectory.com
Sulasie Foods Sweets And Party Supplies,Sulasie Foods Sweets And Party Supplies,"3011 Markham Road Unit 57, Scarborough, ON, M1X1L7",Toronto,Ontario,,416-879-2725,,,http://www.sulasiefood.com,,,,https://www.tamilbusinessdirectory.com/canada/food-dinning/sulasie-foods-sweets-and-party-supplies,tamilbusinessdirectory.com
Sullivan Physiotherapy Clinic,Health Medicine,6351 152 Street,Surrey,British Columbia,V3S 3K8,604-503-2822,,,https://sullivanphysio.ca/physiotherapy.html,,,,https://www.tamilbusinessdirectory.com/canada/surrey/health-medicine/sullivan-physiotherapy-clinic,tamilbusinessdirectory.com
Sullo Iron Railings,Sullo Iron Railings,"18-720 Burnhamthorpe Rd W, Mississauga, ON L5C 3G1",Toronto,Ontario,,647-926-2266,,,,,,,https://www.tamilbusinessdirectory.com/canada/business-professional/sullo-iron-railings,tamilbusinessdirectory.com
Sumeet Tradional,Sumeet Tradional,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/food-dinning/sumeet-tradional,tamilbusinessdirectory.com
SUN Movers,Sun Movers,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sun-movers,tamilbusinessdirectory.com
Sun Sanmugathas,Real Estate,3321 McNicoll Ave,Toronto,Ontario,M1V 5B3,416-291-3000,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/sun-sanmugathas,tamilbusinessdirectory.com
Sun Sonic VOIP,Telephone Communication,100 Dynamic Drive,Toronto,Ontario,M1V 5C4,4169077777,,,http://www.sunsonic.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/telephone-communication/sun-sonic-voip,tamilbusinessdirectory.com
Suncity Travels,Suncity Travels,"140-33 City Center Dr, Mississauga, ON, L5B2N5",Toronto,Ontario,,905-766-9400,,,,,,,https://www.tamilbusinessdirectory.com/canada/travel-transport/suncity-travels,tamilbusinessdirectory.com
Sunflower & Co Fine Furniture,Home Services,3024 Kennedy Road,Scarborough,Ontario,,4166098556,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/sunflower-co-fine-furniture,tamilbusinessdirectory.com
Sunflowers Bed & Mattress,Sunflowers Bed Mattress,"3025 Kennedy Road, Unit#11, Scarborough, ON",Toronto,Ontario,,416-609-8556,,,http://www.sunflowersonline.ca,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/sunflowers-bed-mattress,tamilbusinessdirectory.com
Sunflowers Furniture,Retail Whole Sale,3024 Kennedy Rd,Scarborough,Ontario,,416-609-8556,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/sunflowers-furniture,tamilbusinessdirectory.com
Sunil Bablani,Sunil Bablani,,Toronto,Ontario,,416-985-4968,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/sunil-bablani,tamilbusinessdirectory.com
Sunlight Carpet Cleaning,Home Services,,Toronto,Ontario,,905-591-0453,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/sunlight-carpet-cleaning,tamilbusinessdirectory.com
Sunrise Inn,Retail Whole Sale,6267 Lundy's Lane,Niagara Falls,Ontario,L2G 1T5,905-356-5135,,,,,,,https://www.tamilbusinessdirectory.com/canada/niagara-falls/retail-whole-sale/sunrise-inn,tamilbusinessdirectory.com
Sunshine Electrical,Sunshine Electrical,,Toronto,Ontario,,416-556-9069,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sunshine-electrical,tamilbusinessdirectory.com
Sunshine Renovation,Sunshine Renovation,,Toronto,Ontario,,416-556-9069,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sunshine-renovation,tamilbusinessdirectory.com
Sunshine Restaurant,Food Dinning,1113 hyman Street,Dollard-des-Ormeaux,Quebec,,514-421-2896,,,,,,,https://www.tamilbusinessdirectory.com/canada/dollard-des-ormeaux/food-dinning/sunshine-restaurant,tamilbusinessdirectory.com
Suntaralingam & Associates,Insurance Agents Financial Consultant,885 Progress Ave,Toronto,Ontario,M1H 3G3,416-285-9090,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/suntaralingam-associates,tamilbusinessdirectory.com
SuntvCanada,Cinema Entertainment,,Toronto,Ontario,,4168761732,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/cinema-entertainment/suntvcanada,tamilbusinessdirectory.com
Super Air Duct Cleaning,Home Services,,Toronto,Ontario,,416-450-3055,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/super-air-duct-cleaning,tamilbusinessdirectory.com
Super Choice Carpet,Retail Whole Sale,1170 Burnhamthorpe Rd W,Mississauga,Ontario,,905-275-6999,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/retail-whole-sale/super-choice-carpet,tamilbusinessdirectory.com
Super Lankaa Banquet & Catering Specialist,Wedding Party Services,31 Passmore Ave.,Scarborough,Ontario,,4164368888,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/super-lankaa-banquet-catering-specialist,tamilbusinessdirectory.com
Superior Carpet & Flooring,Superior Carpet Flooring,"11-32 Goodmark Place, Etoblocke, Toronto, ON, M9W6J4",Toronto,Ontario,,416-742-8181,,,http://www.superiercarpetandflooring.ca,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/superior-carpet-flooring,tamilbusinessdirectory.com
Superior Carpet Depot,Retail Whole Sale,2450 Finch Ave W,North York,Ontario,M8M 2E9,416-742-8181,,,,,,,https://www.tamilbusinessdirectory.com/canada/north-york/retail-whole-sale/superior-carpet-depot,tamilbusinessdirectory.com
Superrun Cleaning Service,Superrun Cleaning Service,,Toronto,Ontario,,416-816-2257,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/superrun-cleaning-service,tamilbusinessdirectory.com
Supiri Air Heating & Air Conditioning,Supiri Air Heating Air Conditioning,,Toronto,Ontario,,416-557-8636,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/supiri-air-heating-air-conditioning,tamilbusinessdirectory.com
Sur Bahaar Orchestra Sound,Wedding Party Services,,Toronto,Ontario,,905-946-0136,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/sur-bahaar-orchestra-sound-9297,tamilbusinessdirectory.com
Suraby Cash & Carry,Retail Whole Sale,1052 Birchmount Road,Scarborough,Ontario,M1K 1S4,4162858518,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/suraby-cash-carry,tamilbusinessdirectory.com
Suren Nathan - Bonafide Mortgage Solutions Inc.,Insurance Agents Financial Consultant,,Markham,Ontario,,416-436-1111,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/insurance-agents-financial-consultant/suren-nathan-bonafide-mortgage-solutions-inc,tamilbusinessdirectory.com
Suren Navaratnarajah,Insurance Agents Financial Consultant,4525 Kingston Road,Toronto,Ontario,M1E 2P1,416-283-0544,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/suren-navaratnarajah,tamilbusinessdirectory.com
Suren Tham Find One Group Inc,Suren Tham Find One Group Inc,"2100 Ellesmere Road Suite#211-c, Scarborough, On, M1H3B7",Toronto,Ontario,,416-357-2809,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/suren-tham-find-one-group-inc,tamilbusinessdirectory.com
Surendra Kurukkal,Surendra Kurukkal,,Toronto,Ontario,,647-449-3229,,,,,,,https://www.tamilbusinessdirectory.com/canada/religion/surendra-kurukkal,tamilbusinessdirectory.com
Suresh Ram,Suresh Ram,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/suresh-ram,tamilbusinessdirectory.com
Suresh Sellathurai - Re/Max Vision Realty Inc.Brokerage,Real Estate,2210 Markham Rd,Toronto,Ontario,,416-321-2228,,,http://www.sureshandTeam.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/suresh-sellathurai-re/max-vision-realty-inc-brokerage,tamilbusinessdirectory.com
Surveying Limited Ontario Land Surveyors,Real Estate,4101 Weston Road,Toronto,Ontario,,4167495995,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/surveying-limited-ontario-land-surveyors,tamilbusinessdirectory.com
Sus Auto Center,Automotive,292 Passmore Ave,Scarborough,Ontario,M1V 4B5,4166093362,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/sus-auto-center,tamilbusinessdirectory.com
Suthan Sangarapillai,Real Estate,7 Eastvale Dr,Markham,Ontario,L3S 4N8,905-201-9977,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/suthan-sangarapillai,tamilbusinessdirectory.com
Suthan Video & Photography,Wedding Party Services,25 Broadoaks Dr.,Toronto,Ontario,,4165263862,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/suthan-video-photography,tamilbusinessdirectory.com
Suthanthiran - Tamil weekly,Business Professional,,Toronto,Ontario,,416-840-9752,,,http://www.suthanthiran.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/suthanthiran-tamil-weekly,tamilbusinessdirectory.com
Sutharsan Mahadevan,Real Estate,205-7 Eastvale Dr,Markham,Ontario,L3S 4N8,905-201-9977,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/sutharsan-mahadevan,tamilbusinessdirectory.com
Sutharsan Traffic Ticket,Sutharsan Traffic Ticket,,Toronto,Ontario,,416-560-6926,,,,,,,https://www.tamilbusinessdirectory.com/canada/legal-services-1/sutharsan-traffic-ticket,tamilbusinessdirectory.com
Sutharsika Traders,Sutharsika Traders,"80 Nashdene Road Unit-80 D-Block, Scarborough, ON",Toronto,Ontario,,416-438-1611,,,,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/sutharsika-traders,tamilbusinessdirectory.com
Suvaiyaham Take-out & Catering,Food Dinning,2950 Birchmount Road,Scarborough,Ontario,M1W 3GS,4164918241,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/suvaiyaham-take-out-catering,tamilbusinessdirectory.com
Suvaiyakam,Food Dinning,1545 Warden Ave,Scarborough,Ontario,M1R 2S9,4163216507,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/suvaiyakam,tamilbusinessdirectory.com
Suvaiyakam Party Hall & Catering,Wedding Party Services,1545 Warden Avenue,Scarborough,Ontario,,416321-6507,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/suvaiyakam-party-hall-catering,tamilbusinessdirectory.com
Suven Poopalasingam,Real Estate,1265 MORNINGSIDE AVE SUITE 203,Toronto,Ontario,M1B 3V9,416-389-5454,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/suven-poopalasingam,tamilbusinessdirectory.com
Suwaiyaham party hall & Catering,Wedding Party Services,1545 Warden Ave.,Scarborough,Ontario,,416-321-6507,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/suwaiyaham-party-hall-catering,tamilbusinessdirectory.com
Suzanne Desrosiers Professional Corporation,Legal Services 1,92 Spruce Street North,Timmins,Ontario,P4N 6M8,705-268-6492,,,,,,,https://www.tamilbusinessdirectory.com/canada/timmins/legal-services-1/suzanne-desrosiers-professional-corporation,tamilbusinessdirectory.com
sv cakes,Wedding Party Services,vezina,Montreal,Quebec,h3w 1b9,514-7315327,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/wedding-party-services/sv-cakes,tamilbusinessdirectory.com
SV Heating & Cooling Inc,Sv Heating Cooling Inc 7376,,Toronto,Ontario,,416-629-1775,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sv-heating-cooling-inc-7376,tamilbusinessdirectory.com
SV Media Ltd,Sv Media Ltd,"72 Dynamic Dr, Scarborough, ON M1V 3Z5",Toronto,Ontario,,416-915-5483,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/sv-media-ltd,tamilbusinessdirectory.com
SV Productions,Wedding Party Services,2370 Midland Ave,Scarborough,Ontario,M1S 5C6,4162999030,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/sv-productions,tamilbusinessdirectory.com
Svelte,Miscellaneous 1,4710 St-Ambroise,Montreal,Quebec,H4C 2C7,514-656-3962,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/miscellaneous-1/svelte,tamilbusinessdirectory.com
SVKRK Jothisham,Religion,,Toronto,Ontario,,4165704763,,,http://www.svkrkjothisham.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/religion/svkrk-jothisham,tamilbusinessdirectory.com
SVM Transpotation Services,Svm Transpotation Services,,Toronto,Ontario,,416-418-8831,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/svm-transpotation-services,tamilbusinessdirectory.com
SVS Appliances,Svs Appliances,,Toronto,Ontario,,416-471-3146,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/svs-appliances,tamilbusinessdirectory.com
SVT Carpet Cleaning,Home Services,31 St. Dennis Drive,North York,Ontario,M3C 1G7,416-669-6737,,,,,,,https://www.tamilbusinessdirectory.com/canada/north-york/home-services/svt-carpet-cleaning,tamilbusinessdirectory.com
Swaha Yoga Center,Education Training,776 Logan Avenue,Toronto,Ontario,M4K 3C9,,,,http://www.swaha.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/swaha-yoga-center,tamilbusinessdirectory.com
Swaminathan & Associates,Legal Services 1,,Toronto,Ontario,,905-696-0099,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/legal-services-1/swaminathan-associates,tamilbusinessdirectory.com
Swaminathan and Associates,Legal Services 1,7025 Tomken Read,Toronto,Ontario,,9056960099,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/legal-services-1/swaminathan-and-associates,tamilbusinessdirectory.com
Swara Saahithhiya,Education Training,37 st Magnus Dr,Toronto,Ontario,M1C 0C5,647-236-5742,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/swara-saahithhiya,tamilbusinessdirectory.com
Swaralaya Thavil Naathaswara Isai,Wedding Party Services,,Montreal,Quebec,,514-626-3337,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/wedding-party-services/swaralaya-thavil-naathaswara-isai,tamilbusinessdirectory.com
Sweet Care Solutions Home Renovations,Sweet Care Solutions Home Renovations,,Toronto,Ontario,,647-717-3089,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/sweet-care-solutions-home-renovations,tamilbusinessdirectory.com
SweetiQ,Business Professional,24 Ave du Mont-Royal West,Montreal,Quebec,H2T 2S2,514-461-3527,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/business-professional/sweetiq,tamilbusinessdirectory.com
Swift Towing,Automotive,5940 Macleod Trail SW. Suite 500,Calgary,Alberta,T2H 2G4,587-315-1540,,,,,,,https://www.tamilbusinessdirectory.com/canada/calgary/automotive/swift-towing,tamilbusinessdirectory.com
Swisscan Electrical,Home Services,,Toronto,Ontario,,416-627-9740,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/swisscan-electrical,tamilbusinessdirectory.com
Sylvester Studio,Sylvester Studio,,Toronto,Ontario,,416-300-1121,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/sylvester-studio,tamilbusinessdirectory.com
Syndicate Mortgages Inc,Insurance Agents Financial Consultant,304 - 8920 Woodbine Ave.,Markham,Ontario,L3R 9W9,888-646-1062,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/insurance-agents-financial-consultant/syndicate-mortgages-inc,tamilbusinessdirectory.com
SYS-Plus,Computer Sales Services,"148, Allanford Road",Toronto,Ontario,M1T 2 N7,4163215995,,,http://www.sys-plus.net,,,,https://www.tamilbusinessdirectory.com/canada/toronto/computer-sales-services/sys-plus,tamilbusinessdirectory.com
T & S Painting,Home Services,,Toronto,Ontario,,4165781557,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/t-s-painting,tamilbusinessdirectory.com
T & T DUCT CLEANING,Home Services,,Toronto,Ontario,,4168754910,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/t-t-duct-cleaning,tamilbusinessdirectory.com
T & Y Innovative Education,Education Training,,Markham,Ontario,,4169188575,,,http://www.tylearning.com,,,,https://www.tamilbusinessdirectory.com/canada/markham/education-training/t-y-innovative-education,tamilbusinessdirectory.com
T Jegatheesan Law Office,T Jegatheesan Law Office,"2620 Eglinton Ave E Suite 201, Scarborough, ON M1K 2S3",Toronto,Ontario,,416-266-6154,,,,,,,https://www.tamilbusinessdirectory.com/canada/legal-services-1/t-jegatheesan-law-office,tamilbusinessdirectory.com
T K Plumbing @ Drains,T K Plumbing Drains,,Toronto,Ontario,,416-887-7251,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/t-k-plumbing-drains,tamilbusinessdirectory.com
T K Thevarajah,T K Thevarajah,"625 cocharne Drive Suite, 610, Markham, ON, L3R9R9",Toronto,Ontario,,416-618-5907,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/t-k-thevarajah,tamilbusinessdirectory.com
T-Wash,Home Services,,Toronto,Ontario,,647-388-0974,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/t-wash,tamilbusinessdirectory.com
"T. Thangarajah, Registrar of Marriage",Wedding Party Services,,Toronto,Ontario,,4162667895,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/t-thangarajah-registrar-of-marriage,tamilbusinessdirectory.com
T.J Chair Rental,Wedding Party Services,,Toronto,Ontario,,9052012958,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/t-j-chair-rental,tamilbusinessdirectory.com
T.K.Thevaraja,Insurance Agents Financial Consultant,3000 Steels Ave,Markham,Ontario,L3R 4T9,9054790888248,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/insurance-agents-financial-consultant/t-k-thevaraja,tamilbusinessdirectory.com
T.Sean Mahadevan - HomeLife Future Reality Inc,Real Estate,262 Markham Road,Scarborough,Ontario,M1J 3C5,4162640101,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/t-sean-mahadevan-homelife-future-reality-inc,tamilbusinessdirectory.com
T.V.M.N. TRANSPORTATION,Home Services,,Toronto,Ontario,,4168298687,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/t-v-m-n-transportation,tamilbusinessdirectory.com
T&B Service & Repair LTD.,Automotive,25 Tamarack Rd,Slave Lake,Alberta,T0G 2A2,780-843-2212,,,,,,,https://www.tamilbusinessdirectory.com/canada/slave-lake/automotive/t-b-service-repair-ltd,tamilbusinessdirectory.com
Taj Currency Exchange,Insurance Agents Financial Consultant,6087 Yonge St.,North York,Ontario,M2M 3W2,647-345-3336,,,,,,,https://www.tamilbusinessdirectory.com/canada/north-york/insurance-agents-financial-consultant/taj-currency-exchange,tamilbusinessdirectory.com
Taj Event Planners Banquet Services,Wedding Party Services,,Toronto,Ontario,,4163206602,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/taj-event-planners-banquet-services,tamilbusinessdirectory.com
Taj Towing,Automotive,,Toronto,Ontario,,416-992-0077,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/automotive/taj-towing,tamilbusinessdirectory.com
Talcura Technologies Inc,Business Professional,10 Milner Business Court,Toronto,Ontario,M1B 3C6,416-431-9088,,,http://www.talcura.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/talcura-technologies-inc,tamilbusinessdirectory.com
Talenta Academy,Talenta Academy,"2020 Ellesmere Road #2, Scarborough, ON, M1H2Z8",Toronto,Ontario,,416-396-3344,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/talenta-academy,tamilbusinessdirectory.com
Tam Sivathasan - Veedu Realty Inc,Real Estate,1345 Morningside Ave,Toronto,Ontario,M1B 5K3,4167596000,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/tam-sivathasan-veedu-realty-inc,tamilbusinessdirectory.com
Tamil Academy Of Culture & Technology,Education Training,,Scarborough,Ontario,,4167579601,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/tamil-academy-of-culture-technology,tamilbusinessdirectory.com
Tamil Business Card,Business Professional,,Toronto,Ontario,,4168475798,,,https://vanakkamcanada.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/tamil-business-card,tamilbusinessdirectory.com
Tamil Canadians,Tamil Canadians,"5694 Highway 7 East Unit #13, Markham, ON",Toronto,Ontario,,416-554-9253,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/tamil-canadians,tamilbusinessdirectory.com
Tamil Christian Prayer Church,Religion,25 Sewells Road,Scarborough,Ontario,M1B 3H2,9058209323,,,http://www.tamilchristianprayer.org,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/religion/tamil-christian-prayer-church,tamilbusinessdirectory.com
Tamil cultural and Academic Society of Durham,Associations Community Services,1740 Kingston Rd. East,Pickering,Ontario,L1V 2R2,416-857-0846,,,http://tamilsociety.ca,,,,https://www.tamilbusinessdirectory.com/canada/pickering/associations-community-services/tamil-cultural-and-academic-society-of-durham,tamilbusinessdirectory.com
Tamil Cultural Association of Waterloo Region,Associations Community Services,P.O Box 25068,Kitchener,Ontario,N2A 4A5,519-741-1140,,,http://www.tamilculturewaterloo.org,,,,https://www.tamilbusinessdirectory.com/canada/kitchener/associations-community-services/tamil-cultural-association-of-waterloo-region,tamilbusinessdirectory.com
Tamil Cultural Society of Manitoba,Associations Community Services,165 Park Place East,Winnipeg,Manitoba,R3P 2E3,204-753-2311,,,,,,,https://www.tamilbusinessdirectory.com/canada/winnipeg/associations-community-services/tamil-cultural-society-of-manitoba,tamilbusinessdirectory.com
Tamil Entertainment TV,Tamil Entertainment Tv,,Toronto,Ontario,,416-845-3000,,,http://www.iwatchtet.tv,,,,https://www.tamilbusinessdirectory.com/canada/cinema-entertainment/tamil-entertainment-tv,tamilbusinessdirectory.com
Tamil Guardian - An International Tamil Newspaper.,Business Professional,"39, Cosentino Drive",Scarborough,Ontario,M1P 3S3,4163350622,,,http://www.tamilguardian.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/business-professional/tamil-guardian-an-international-tamil-newspaper,tamilbusinessdirectory.com
Tamil Malar Learning Series,Education Training,,Toronto,Ontario,,905-479-5375,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/tamil-malar-learning-series,tamilbusinessdirectory.com
Tamil Media Forum,Tamil Media Forum,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/personal-care/tamil-media-forum,tamilbusinessdirectory.com
